Project;Version;Filename;Creation;Last Modified;Size;NR;Age
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/functions/package-info.java;2017-06-21;2017-06-21;21;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/package-info.java;2017-06-21;2017-06-21;22;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/rate/MovingAverageRate.java;2017-06-21;2017-06-21;27;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/rate/MovingAverageRateFactory.java;2017-06-21;2017-06-21;62;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/rate/SampledMovingAverageRate.java;2017-06-21;2017-06-21;95;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/rate/package-info.java;2017-06-21;2017-06-21;22;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/stats/BroadCastStatsLogger.java;2017-06-21;2017-06-21;194;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/stats/OpStatsListener.java;2017-06-21;2017-06-21;54;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/stats/package-info.java;2017-06-21;2017-06-21;21;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/BitMaskUtils.java;2017-06-21;2017-06-21;57;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/MathUtil.java;2017-06-21;2017-06-21;36;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/Permit.java;2017-06-21;2017-06-21;28;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/PermitLimiter.java;2017-06-21;2017-06-21;57;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/PermitManager.java;2017-06-21;2017-06-21;94;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/SchedulerUtils.java;2017-06-21;2017-06-21;43;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/Sequencer.java;2017-06-21;2017-06-21;31;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/Sizable.java;2017-06-21;2017-06-21;31;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/common/util/package-info.java;2017-06-21;2017-06-21;22;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/common/concurrent/TestFutureUtils.java;2017-06-21;2017-06-21;384;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/common/config/PropertiesWriter.java;2017-06-21;2017-06-21;69;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/common/config/TestConcurrentBaseConfiguration.java;2017-06-21;2017-06-21;47;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/common/config/TestConfigurationSubscription.java;2017-06-21;2017-06-21;173;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/common/util/TestTimedOutTestsListener.java;2017-06-21;2017-06-21;183;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/common/util/TimedOutTestsListener.java;2017-06-21;2017-06-21;168;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/AsyncLogReader.java;2017-06-21;2017-06-21;69;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/AsyncLogWriter.java;2017-06-21;2017-06-21;70;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/DistributedLogManager.java;2017-06-21;2017-06-21;311;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/LogReader.java;2017-06-21;2017-06-21;198;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/LogWriter.java;2017-06-21;2017-06-21;79;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/MetadataAccessor.java;2017-06-21;2017-06-21;43;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/namespace/Namespace.java;2017-06-21;2017-06-21;191;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/namespace/NamespaceBuilder.java;2017-06-21;2017-06-21;275;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/namespace/package-info.java;2017-06-21;2017-06-21;22;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/package-info.java;2017-06-21;2017-06-21;25;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/subscription/SubscriptionStateStore.java;2017-06-21;2017-06-21;39;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/api/subscription/SubscriptionsStore.java;2017-06-21;2017-06-21;67;1;0
BOOKKEEPER;refs/tags/release-4.5.0;src/main/java/org/apache/distributedlog/util/package-info.java;2016-05-09;2017-06-21;21;1;58
BOOKKEEPER;refs/tags/release-4.5.0;src/test/java/org/apache/distributedlog/namespace/TestNamespaceBuilder.java;2017-06-21;2017-06-21;126;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieStorageThresholdTest.java;2017-06-21;2017-06-21;255;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ParallelLedgerRecoveryTest.java;2017-06-21;2017-06-21;618;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2017-06-21;2378;11;324
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;2012-03-08;2017-06-21;855;10;275
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;2011-03-31;2017-06-21;1348;8;324
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java;2014-01-21;2017-06-21;36;2;178
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2017-06-21;1440;12;324
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java;2014-02-21;2017-06-21;222;4;173
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;2011-03-31;2017-06-21;257;4;324
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;2011-03-31;2017-06-21;475;7;324
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2017-06-22;2378;11;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;2011-03-31;2017-06-22;1362;8;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java;2014-01-21;2017-06-22;45;2;178
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2017-06-22;1473;12;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;2011-03-31;2017-06-22;321;6;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;2011-03-31;2017-06-22;748;9;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;2011-11-18;2017-06-22;1186;11;291
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java;2014-02-21;2017-06-22;228;4;173
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;2011-03-31;2017-06-22;257;4;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;2011-03-31;2017-06-22;1388;12;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;2012-03-08;2017-06-22;965;10;276
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;2011-03-31;2017-06-22;556;7;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;2011-11-16;2017-06-22;396;7;292
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;2011-03-31;2017-06-22;291;9;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2017-06-28;2400;11;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java;2013-10-11;2017-06-28;613;4;193
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;2012-10-18;2017-06-28;539;6;244
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;2011-11-18;2017-06-28;2195;10;292
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;2012-08-14;2017-06-28;757;7;254
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;2011-03-31;2017-06-28;248;10;325
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;2012-08-27;2017-06-28;544;6;252
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java;2017-06-28;2017-06-28;166;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;2012-07-05;2017-06-28;610;8;259
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/SubTreeCacheTest.java;2017-06-28;2017-06-28;321;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;2011-03-31;2017-06-29;747;9;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;2012-08-14;2017-06-29;762;7;254
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSequenceRead.java;2017-06-29;2017-06-29;94;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;2012-12-03;2017-06-29;339;5;238
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;2011-03-31;2017-06-30;1375;8;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultSpeculativeRequestExecutionPolicy.java;2017-06-30;2017-06-30;102;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;2011-03-31;2017-06-30;735;9;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExectuor.java;2017-06-30;2017-06-30;34;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExecutionPolicy.java;2017-06-30;2017-06-30;34;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;2011-11-18;2017-06-30;1252;11;293
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;2011-03-31;2017-06-30;445;6;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;2012-12-03;2017-06-30;341;5;238
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;2011-03-31;2017-06-30;432;8;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;2011-03-31;2017-06-30;119;4;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2017-06-30;1571;12;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;2011-03-31;2017-06-30;341;9;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadLacOp.java;2017-01-31;2017-06-30;150;1;21
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingWriteLacOp.java;2017-01-31;2017-06-30;115;1;21
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;2011-07-28;2017-06-30;129;5;309
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;2011-11-16;2017-06-30;202;7;293
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;2011-03-31;2017-06-30;141;5;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;2011-03-31;2017-06-30;474;10;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;2013-02-12;2017-06-30;466;6;228
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;2011-03-31;2017-06-30;1391;12;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;2012-12-08;2017-06-30;62;4;237
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;2011-03-31;2017-06-30;825;7;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;2012-09-12;2017-06-30;132;5;250
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestDelayEnsembleChange.java;2017-06-30;2017-06-30;417;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestDisableEnsembleChange.java;2017-06-30;2017-06-30;277;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;2012-03-15;2017-06-30;673;11;276
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;2013-02-12;2017-07-01;422;5;228
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;2013-02-12;2017-07-01;466;6;228
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;2012-03-09;2017-07-04;484;6;277
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2017-07-04;2407;11;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;2012-06-13;2017-07-04;2437;9;263
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;2012-03-13;2017-07-04;748;7;277
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;2011-03-31;2017-07-04;559;9;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;2012-02-24;2017-07-04;393;7;279
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java;2013-10-11;2017-07-04;631;4;194
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;2012-04-17;2017-07-04;415;9;272
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java;2017-07-04;2017-07-04;31;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;2011-03-31;2017-07-04;53;4;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;2012-03-20;2017-07-04;164;7;276
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;2011-03-31;2017-07-04;-26;4;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;2012-03-20;2017-07-04;96;4;276
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;2011-03-31;2017-07-04;306;4;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;2012-04-17;2017-07-04;146;5;272
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java;2013-05-04;2017-07-04;85;3;217
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;2012-06-13;2017-07-04;37;2;263
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ShortReadException.java;2017-07-04;2017-07-04;37;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;2011-03-31;2017-07-04;167;4;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;2011-03-31;2017-07-04;1397;8;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;2011-10-27;2017-07-04;1298;11;296
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java;2014-01-21;2017-07-04;47;2;180
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java;2017-03-28;2017-07-04;289;1;14
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2017-07-04;1665;12;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;2011-03-31;2017-07-04;741;9;326
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedAndEntryOp.java;2017-07-04;2017-07-04;620;1;0
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java;2014-05-30;2017-07-04;106;2;161
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/WeightedRandomSelection.java;2017-03-28;2017-07-04;169;1;14
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;2011-11-18;2017-07-04;1413;11;293
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;2011-11-18;2017-07-04;2260;10;293
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;2012-06-19;2017-07-04;122;4;263
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;2011-11-28;2017-07-04;260;4;292
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManager.java;2017-05-02;2017-07-04;277;1;9
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManager.java;2017-01-31;2017-07-04;383;1;22
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongZkLedgerIdGenerator.java;2017-05-02;2017-07-04;347;1;9
BOOKKEEPER;refs/tags/release-4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java;2015-09-15;2017-07-04;156;3;94
